Geneid gene_name AS-520695-LR-53526Aligned.sortedByCoord.out.bam AS-520698-LR-53526Aligned.sortedByCoord.out.bam AS-520694-LR-53526Aligned.sortedByCoord.out.bam AS-520699-LR-53526Aligned.sortedByCoord.out.bam AS-520697-LR-53526Aligned.sortedByCoord.out.bam AS-520696-LR-53526Aligned.sortedByCoord.out.bam
ENSMUSG00000048600 Gm5763 9 3 6 12 7 8
ENSMUSG00000047045 Tmem164 3732 3901 4063 5371 3991 5293
ENSMUSG00000076011 Mir652 0 0 0 0 0 0
ENSMUSG00000081463 Gm15049 0 0 0 0 0 0
ENSMUSG00000042225 Ammecr1 1080 789 978 1297 1178 1273
ENSMUSG00000106151 AL731548.1 0 0 0 0 0 0
ENSMUSG00000085584 Rgag1 0 0 0 0 0 0
ENSMUSG00000083089 Gm4760 0 1 0 1 2 1
ENSMUSG00000031283 Chrdl1 0 0 0 0 0 0
ENSMUSG00000088047 Gm23325 0 0 0 0 0 0
ENSMUSG00000031284 Pak3 120 174 164 209 136 162
ENSMUSG00000067276 Capn6 0 0 0 0 0 0
ENSMUSG00000105967 BX530055.1 0 0 0 0 0 0
ENSMUSG00000031285 Dcx 2 0 0 0 0 0
ENSMUSG00000082060 Gm15048 0 0 0 0 0 0
ENSMUSG00000085139 A730046J19Rik 0 0 0 0 0 0
ENSMUSG00000082121 Gm8199 5 5 4 7 2 1
ENSMUSG00000084361 Gm8202 0 0 0 0 0 0
ENSMUSG00000081897 Gm15067 1 0 1 0 0 1
ENSMUSG00000083200 Gm15066 97 108 84 127 96 115
ENSMUSG00000076117 Mir680-2 0 0 0 0 0 0
ENSMUSG00000041718 Alg13 445 321 389 533 486 595
ENSMUSG00000080922 Gm2214 0 0 0 0 0 0
ENSMUSG00000041710 Trpc5 11 20 18 29 15 13
ENSMUSG00000072934 Trpc5os 0 0 0 1 0 0
ENSMUSG00000081635 Gm15071 0 0 0 0 0 0
ENSMUSG00000082106 Mageb16-ps1 0 0 0 0 0 0
ENSMUSG00000071679 Zcchc16 3 8 2 7 0 3
ENSMUSG00000089282 Gm26024 0 0 0 0 0 0
ENSMUSG00000084303 Gm8216 0 0 2 2 1 5
ENSMUSG00000092917 Mir3472 0 0 0 0 0 0
ENSMUSG00000077230 Gm25097 0 0 0 0 0 0
ENSMUSG00000081336 Gm15073 0 0 0 0 0 0
ENSMUSG00000082085 Gm6441 1 0 2 0 2 1
ENSMUSG00000041700 Lhfpl1 8 0 2 5 0 3
ENSMUSG00000041688 Amot 4218 3167 4054 5566 4060 4950
ENSMUSG00000100104 Gm5644 2 3 4 0 1 3
ENSMUSG00000081646 Gm15060 0 0 0 0 0 0
ENSMUSG00000099000 Gm27659 0 0 0 0 0 0
ENSMUSG00000082773 Gm15058 0 0 0 0 0 0
ENSMUSG00000080915 Gm6446 0 0 0 0 0 0
ENSMUSG00000083375 Gm15057 1 1 1 1 0 1
ENSMUSG00000083908 Gm6447 0 0 0 0 0 0
ENSMUSG00000080755 Gm15062 0 0 0 0 0 0
ENSMUSG00000083960 Gm4918 0 0 0 0 0 0
ENSMUSG00000081738 Hmgb1-ps2 4 12 4 9 4 4
ENSMUSG00000084161 Gm15061 0 0 0 0 0 0
ENSMUSG00000088050 Gm26151 0 0 0 0 0 0
ENSMUSG00000081197 Gm15076 0 0 0 0 0 0
ENSMUSG00000081718 Gm8261 3 2 1 3 1 1
ENSMUSG00000084147 Gm15075 0 0 0 0 0 0
ENSMUSG00000082594 Gm15074 0 0 0 0 0 0
ENSMUSG00000084061 Gm4996 0 0 0 0 0 0
ENSMUSG00000041380 Htr2c 0 0 0 0 0 0
ENSMUSG00000077767 Snora35 0 0 0 0 0 0
ENSMUSG00000092879 Gm22650 0 0 0 0 0 0
ENSMUSG00000076458 Mir764 0 0 0 0 0 0
ENSMUSG00000093039 Mir1912 0 0 0 0 0 0
ENSMUSG00000093122 Mir1264 0 0 0 0 0 0
ENSMUSG00000080331 Mir1298 0 0 0 0 0 0
ENSMUSG00000084713 Gm24627 0 0 0 0 0 0
ENSMUSG00000065450 Mir448 0 0 0 0 0 0
ENSMUSG00000031289 Il13ra2 0 0 0 0 0 0
ENSMUSG00000067262 Vmn1r239-ps 0 0 0 0 0 0
ENSMUSG00000031290 Lrch2 0 0 0 0 0 1
ENSMUSG00000084421 Gm25107 0 0 0 0 0 0
ENSMUSG00000080250 Gm16400 0 0 0 0 0 0
ENSMUSG00000084191 Gm15167 0 0 0 0 0 0
ENSMUSG00000085441 Gm8289 0 0 0 0 0 0
ENSMUSG00000095872 Gm15128 0 0 0 0 0 0
ENSMUSG00000083970 Gm15081 0 0 0 0 0 0
ENSMUSG00000072931 Gm15080 0 0 0 0 0 0
ENSMUSG00000080046 Gm15108 0 0 0 0 0 0
ENSMUSG00000083809 Gm15110 0 0 0 0 0 0
ENSMUSG00000094643 Gm8303 0 0 0 0 0 0
ENSMUSG00000072930 Gm15107 0 0 0 0 0 0
ENSMUSG00000072929 Gm15109 0 0 0 0 0 0
ENSMUSG00000081533 Gm15111 0 0 0 0 0 0
ENSMUSG00000084001 Gm15113 0 0 0 0 0 0
ENSMUSG00000096453 Gm8320 0 0 0 0 0 0
ENSMUSG00000079395 Gm15114 0 0 0 0 0 0
ENSMUSG00000082856 Gm15106 0 0 0 0 0 0
ENSMUSG00000084112 Gm15112 0 0 0 0 0 0
ENSMUSG00000095627 Gm8331 0 0 0 0 0 0
ENSMUSG00000079374 Gm8334 0 0 0 0 0 0
ENSMUSG00000096834 Gm15127 0 0 0 0 0 0
ENSMUSG00000080071 Gm15125 0 0 0 0 0 0
ENSMUSG00000082995 Gm15126 0 0 0 0 0 0
ENSMUSG00000083256 Kars-ps1 0 0 0 0 0 0
ENSMUSG00000079387 Luzp4 0 0 0 0 0 0
ENSMUSG00000094712 Gm15099 0 0 0 0 0 0
ENSMUSG00000095994 Gm15084 0 0 0 0 0 0
ENSMUSG00000083778 Gm15094 0 0 0 0 0 0
ENSMUSG00000083231 Gm15096 0 0 0 0 0 0
ENSMUSG00000094885 Ott 0 0 0 0 0 0
ENSMUSG00000086974 Gm15092 0 0 0 0 0 0
ENSMUSG00000096213 Gm15088 0 0 0 0 0 0
ENSMUSG00000096179 Gm15090 0 0 0 0 0 0
ENSMUSG00000096899 Gm8346 0 0 0 0 0 0
ENSMUSG00000094941 Gm15093 0 0 0 0 0 0
ENSMUSG00000095820 Gm15098 0 0 0 0 0 0
ENSMUSG00000093851 Gm15089 0 0 0 0 0 0
ENSMUSG00000095408 Gm8366 0 0 0 0 0 0
ENSMUSG00000096008 Gm15100 0 0 0 0 0 0
ENSMUSG00000095621 Gm15085 0 0 0 0 0 0
ENSMUSG00000096338 Gm15086 0 0 0 0 0 0
ENSMUSG00000072923 Gm10439 0 0 0 0 0 0
ENSMUSG00000094964 Gm15101 0 0 0 0 0 0
ENSMUSG00000095561 Gm8383 0 0 0 0 0 0
ENSMUSG00000094378 Gm15097 0 0 0 0 0 0
ENSMUSG00000082937 Gm15095 0 0 0 0 0 0
ENSMUSG00000084395 Gm15087 0 0 0 0 0 0
ENSMUSG00000095082 Gm15091 0 0 0 0 0 0
ENSMUSG00000095534 Gm15102 0 0 0 0 0 0
ENSMUSG00000081827 Gm15103 0 0 0 0 0 0
ENSMUSG00000094767 Gm8402 0 0 0 0 0 0
ENSMUSG00000048592 Gm5946 0 0 0 0 0 1
ENSMUSG00000087360 Gm15104 0 1 0 1 0 0
ENSMUSG00000081928 Gm15105 0 0 0 0 0 0
ENSMUSG00000041353 Tmem29 260 252 278 347 329 342
ENSMUSG00000082974 Gm15129 0 0 0 0 0 0
ENSMUSG00000081187 3110067C02Rik 7 10 2 3 6 4
ENSMUSG00000025269 Apex2 669 458 470 680 642 825
ENSMUSG00000025270 Alas2 4 0 0 1 0 3
ENSMUSG00000099172 Mir3620 0 0 0 0 0 0
ENSMUSG00000025271 Pfkfb1 227 189 227 253 227 166
ENSMUSG00000025272 Tro 0 0 2 4 2 4
ENSMUSG00000081396 Gm15132 0 0 0 0 0 0
ENSMUSG00000082961 Gm15131 2 0 2 2 0 1
ENSMUSG00000025268 Maged2 437 718 625 719 427 587
ENSMUSG00000080582 Gm24907 0 0 0 0 0 0
ENSMUSG00000087149 Itih5l-ps 0 1 0 0 0 0
ENSMUSG00000098311 Gm27191 0 0 0 0 0 0
ENSMUSG00000081194 Gm8424 0 0 0 0 0 0
ENSMUSG00000025266 Gnl3l 2530 2624 2892 3783 2802 3605
ENSMUSG00000081782 Gm15152 0 0 0 0 0 0
ENSMUSG00000025265 Fgd1 446 560 621 739 541 848
ENSMUSG00000025264 Tsr2 1167 1172 1209 1715 1342 1630
ENSMUSG00000081942 Gm15149 0 0 0 0 0 0
ENSMUSG00000081625 Rps12-ps7 1 0 0 0 0 0
ENSMUSG00000086286 Gm15138 0 0 0 0 0 0
ENSMUSG00000041245 Wnk3 1 5 2 3 1 2
ENSMUSG00000083596 Rpl21-ps15 0 0 0 0 0 0
ENSMUSG00000064524 Gm26441 0 0 0 0 0 0
ENSMUSG00000084771 A230072E10Rik 90 83 78 81 99 106
ENSMUSG00000025262 Fam120c 768 656 903 1052 804 1226
ENSMUSG00000064416 Gm22248 0 0 0 0 0 0
ENSMUSG00000084166 Gm6451 2 1 3 2 1 2
ENSMUSG00000082423 Gm15148 4 2 4 1 3 6
ENSMUSG00000041229 Phf8 2082 1752 1875 2421 2075 2853
ENSMUSG00000064665 Gm24460 0 0 0 0 0 0
ENSMUSG00000082342 Gm5395 0 0 0 1 0 0
ENSMUSG00000081331 Gm15151 0 0 0 0 0 0
ENSMUSG00000083379 Gm4919 0 0 0 0 1 0
ENSMUSG00000070219 n-R5s13 0 0 0 0 0 0
ENSMUSG00000083719 Gm15161 0 0 0 0 0 0
ENSMUSG00000025261 Huwe1 23391 18332 24855 36274 23496 29351
ENSMUSG00000093219 Mir3113 0 0 0 0 0 0
ENSMUSG00000065602 Mirlet7f-2 0 0 0 0 0 0
ENSMUSG00000065536 Mir98 0 0 0 0 0 0
ENSMUSG00000082778 Gm15191 10 13 13 10 13 12
ENSMUSG00000084637 n-R5s14 0 0 0 0 0 0
ENSMUSG00000025260 Hsd17b10 4763 4829 4983 5911 4587 5833
ENSMUSG00000025257 Ribc1 178 171 195 212 162 195
ENSMUSG00000041133 Smc1a 10279 9212 10130 13831 11199 13316
ENSMUSG00000083474 Gm15267 0 1 2 0 0 3
ENSMUSG00000081306 Gm15266 0 0 0 0 0 0
ENSMUSG00000041115 Iqsec2 2487 2127 2140 2810 2467 3011
ENSMUSG00000025332 Kdm5c 9210 7234 8165 10496 9444 12990
ENSMUSG00000102426 Kantr 20 17 23 11 22 9
ENSMUSG00000087403 Kantr 26 28 22 21 20 43
ENSMUSG00000084584 n-R5s15 0 0 0 0 0 0
ENSMUSG00000041096 Tspyl2 864 646 621 674 622 907
ENSMUSG00000056679 Gpr173 0 1 0 0 0 0
ENSMUSG00000084885 3010001F23Rik 0 0 0 0 0 1
ENSMUSG00000087235 Gm4750 0 2 3 3 0 0
ENSMUSG00000087569 Gm8464 0 0 0 0 0 0
ENSMUSG00000083948 Gm7158 2 0 0 0 0 0
ENSMUSG00000091863 Cldn34a 0 0 0 0 0 0
ENSMUSG00000081993 Gm8475 0 0 0 1 0 0
ENSMUSG00000045180 Shroom2 2002 1605 1987 2491 1863 2729
ENSMUSG00000025333 Gpr143 0 0 0 0 0 0
ENSMUSG00000088383 Gm24687 0 0 0 0 0 0
ENSMUSG00000083440 Rpl7a-ps12 3 6 1 2 2 0
ENSMUSG00000095597 Gm6472 224 224 280 271 221 280
ENSMUSG00000064999 Gm26035 3 5 3 3 2 2
ENSMUSG00000067215 Usp51 3 0 0 5 0 4
ENSMUSG00000047238 Mageh1 40 139 111 53 25 161
ENSMUSG00000085982 9530051G07Rik 1 0 1 0 0 1
ENSMUSG00000084275 Gm5396 1 0 1 0 2 3
ENSMUSG00000098118 Gm26960 0 0 0 0 0 0
ENSMUSG00000071665 Foxr2 0 0 0 0 0 0
ENSMUSG00000041658 Rragb 3 11 12 3 2 9
ENSMUSG00000082733 Gm15153 0 0 0 0 0 0
ENSMUSG00000041649 Klf8 6 1 2 5 1 2
ENSMUSG00000080743 Gm7150 23 26 20 45 32 44
ENSMUSG00000050148 Ubqln2 2017 1652 1659 2280 1977 2673
ENSMUSG00000080799 Gm15166 0 0 0 0 0 0
ENSMUSG00000048573 Cypt3 0 0 0 0 0 0
ENSMUSG00000065221 Gm25793 0 0 0 0 0 0
ENSMUSG00000083488 Gm8534 0 0 3 1 0 0
ENSMUSG00000041633 Kctd12b 56 72 45 125 83 77
ENSMUSG00000086316 2210013O21Rik 368 370 398 428 317 477
ENSMUSG00000082906 Smt3h1-ps 2 0 0 0 0 0
ENSMUSG00000046550 Spin2c 8 10 11 15 12 14
ENSMUSG00000065648 Gm25895 0 0 0 0 0 0
ENSMUSG00000094802 Samt1 0 0 0 0 0 0
ENSMUSG00000094577 4921511M17Rik 0 0 0 0 0 0
ENSMUSG00000096867 Gm10057 0 0 0 0 0 0
ENSMUSG00000094427 Gm15143 0 0 0 0 0 0
ENSMUSG00000095065 Gm5947 0 0 0 0 0 0
ENSMUSG00000094592 Gm15140 0 0 0 0 0 0
ENSMUSG00000093899 Gm5645 0 0 0 0 0 0
ENSMUSG00000094118 Gm16445 0 0 0 0 0 0
ENSMUSG00000082751 Gm6620 0 0 0 0 0 0
ENSMUSG00000082462 Gm15147 0 0 0 0 0 0
ENSMUSG00000083978 Gm5060 1 3 0 3 0 0
ENSMUSG00000081870 Gm15141 0 0 0 0 0 0
ENSMUSG00000059663 4930524N10Rik 0 0 0 0 0 0
ENSMUSG00000081502 Gm5646 0 0 0 0 0 0
ENSMUSG00000082584 Gm8569 0 0 0 0 0 0
ENSMUSG00000025051 Samt4 0 0 0 0 0 0
ENSMUSG00000072888 Samt2 0 0 0 0 0 0
ENSMUSG00000084367 Gm15142 0 0 0 0 0 0
ENSMUSG00000064818 Gm22359 0 0 0 0 0 0
ENSMUSG00000082197 Gm8577 0 0 0 0 0 0
ENSMUSG00000072100 Cldn34b1 0 0 0 0 0 0
ENSMUSG00000063728 Magea6 0 0 0 0 0 0
ENSMUSG00000094196 Magea3 0 0 0 0 0 0
ENSMUSG00000083554 Gm6645 0 0 0 1 0 0
ENSMUSG00000094976 Gm25257 0 0 0 0 0 0
ENSMUSG00000079350 Magea8 0 0 0 0 0 0
ENSMUSG00000055746 Magea2 0 0 0 0 0 0
ENSMUSG00000096247 Gm24268 0 0 0 0 0 0
ENSMUSG00000079349 Magea5 0 0 0 0 0 0
ENSMUSG00000096644 Magea1 0 0 0 0 0 0
ENSMUSG00000057402 Cldn34b2 0 0 0 0 0 0
ENSMUSG00000088232 Gm25429 0 0 0 0 0 0
ENSMUSG00000045694 Gm4997 7 11 10 6 8 7
ENSMUSG00000083823 Amd-ps1 2 2 0 4 1 1
ENSMUSG00000081364 Gm8595 0 0 1 0 1 1
ENSMUSG00000082560 Gm15157 1 0 0 0 1 0
ENSMUSG00000025283 Sat1 3910 2459 3106 3460 3116 5187
ENSMUSG00000084065 Gm15159 0 0 0 0 0 0
ENSMUSG00000025287 Acot9 496 424 522 528 433 596
ENSMUSG00000052157 Gm650 0 0 0 0 0 0
ENSMUSG00000025289 Prdx4 2694 3021 3037 3522 2754 3307
ENSMUSG00000081821 Gm15158 0 0 0 0 0 0
ENSMUSG00000083362 Gm8606 71 55 67 77 75 75
ENSMUSG00000077743 n-R5s16 0 0 0 0 0 0
ENSMUSG00000041552 Ptchd1 0 0 0 0 0 0
ENSMUSG00000084932 Gm15156 0 0 0 0 0 0
ENSMUSG00000055109 Gm15155 0 0 0 0 0 0
ENSMUSG00000081386 Gm15160 0 0 0 0 0 0
ENSMUSG00000064477 Gm23404 0 0 0 0 0 0
ENSMUSG00000082612 4930503H13Rik 0 0 0 0 0 0
ENSMUSG00000083573 Gm7312 2 2 1 2 0 1
ENSMUSG00000084246 Gm15162 0 0 0 0 0 0
ENSMUSG00000085711 Gm15163 96 68 104 119 78 106
ENSMUSG00000089342 Gm22666 0 0 0 0 0 0
ENSMUSG00000057457 Phex 2 0 1 0 0 1
ENSMUSG00000093301 Gm23798 0 0 0 0 0 0
ENSMUSG00000077609 Gm25795 0 0 0 0 0 0
ENSMUSG00000082708 Gm15172 0 0 0 0 0 0
ENSMUSG00000083841 Gm1947 0 1 0 6 5 3
ENSMUSG00000077422 Gm24281 0 0 0 0 0 0
ENSMUSG00000071708 Sms 359 376 356 469 366 416
ENSMUSG00000046873 Mbtps2 728 739 807 1134 812 957
ENSMUSG00000082002 Gm6568 0 1 0 0 1 0
ENSMUSG00000091736 Yy2 0 0 0 0 0 0
ENSMUSG00000081415 Gm15176 0 0 0 0 0 0
ENSMUSG00000083636 Gm15175 0 0 0 0 0 0
ENSMUSG00000081222 Gm15173 0 0 0 0 1 0
ENSMUSG00000088301 Gm23381 0 0 0 0 0 0
ENSMUSG00000081505 Gm8644 0 0 0 0 0 0
ENSMUSG00000083117 Gm15171 0 0 0 0 0 0
ENSMUSG00000083166 Gm8648 1 0 3 2 2 1
ENSMUSG00000041476 Smpx 34 58 68 62 27 87
ENSMUSG00000086188 Gm15169 0 0 4 0 0 0
ENSMUSG00000047485 Klhl34 0 0 0 0 0 0
ENSMUSG00000025658 Cnksr2 30 20 23 32 41 49
ENSMUSG00000082076 Gm8659 0 0 0 0 0 0
ENSMUSG00000083136 Gm15170 0 0 0 0 0 0
ENSMUSG00000081797 Gm8662 4 2 2 1 2 1
ENSMUSG00000084270 Gm15177 0 0 0 0 0 0
ENSMUSG00000088896 Gm22522 0 0 0 0 0 0
ENSMUSG00000084210 Gm15168 0 0 0 0 0 0
ENSMUSG00000082026 Gm5764 3 2 1 0 2 2
ENSMUSG00000083316 Gm15185 0 0 0 0 0 0
ENSMUSG00000083625 Gm15188 0 0 0 0 0 0
ENSMUSG00000083127 Gm15189 1 0 0 0 0 0
ENSMUSG00000031309 Rps6ka3 3324 2745 3451 4449 3252 3806
ENSMUSG00000067194 Eif1ax 3994 3978 4361 5400 4117 5218
ENSMUSG00000083437 Gm15187 0 0 0 0 0 0
ENSMUSG00000041020 Map7d2 0 3 1 0 0 1
ENSMUSG00000092898 Gm23806 0 0 0 0 0 0
ENSMUSG00000044150 A830080D01Rik 332 312 400 433 386 478
ENSMUSG00000082693 Gm15190 1 4 5 0 1 0
ENSMUSG00000083906 Gm15186 1 1 0 1 0 1
ENSMUSG00000040990 Sh3kbp1 165 186 225 207 184 298
ENSMUSG00000031303 Map3k15 710 787 758 917 566 854
ENSMUSG00000083393 Gm15194 0 0 0 0 0 0
ENSMUSG00000082810 Gm8682 0 0 0 0 0 0
ENSMUSG00000031299 Pdha1 18829 19595 21496 25689 18289 24252
ENSMUSG00000082500 Gm15195 0 0 1 0 0 0
ENSMUSG00000083318 Gm15192 0 0 0 0 0 0
ENSMUSG00000083516 Gm15196 0 0 0 1 0 0
ENSMUSG00000081536 Gm15193 0 0 0 0 0 0
ENSMUSG00000031298 Adgrg2 6 17 9 9 5 18
ENSMUSG00000087505 Gm15241 0 0 0 0 0 0
ENSMUSG00000031295 Phka2 1189 1291 1310 1732 1094 1407
ENSMUSG00000085695 Gm15243 0 0 0 0 0 0
ENSMUSG00000062168 Ppef1 28 14 16 22 36 17
ENSMUSG00000083945 Gm15242 0 0 0 0 0 0
ENSMUSG00000082449 Gm15244 0 0 0 0 0 0
ENSMUSG00000031293 Rs1 0 0 1 1 2 0
ENSMUSG00000031292 Cdkl5 308 193 271 348 265 355
ENSMUSG00000055691 Gja6 6 1 6 1 1 2
ENSMUSG00000000037 Scml2 86 92 125 169 112 162
ENSMUSG00000080983 Gm5419 0 0 0 0 0 0
ENSMUSG00000079326 Gm15262 0 0 0 0 0 0
ENSMUSG00000081845 Prkaca-ps1 0 0 0 3 0 1
ENSMUSG00000043518 Rai2 95 115 104 81 82 184
ENSMUSG00000086540 Scml1 0 0 0 0 0 0
ENSMUSG00000087146 Gm15205 0 0 0 0 0 0
ENSMUSG00000059493 Nhs 690 555 636 945 637 686
ENSMUSG00000087571 Gm15202 0 0 0 0 0 0
ENSMUSG00000065828 Gm26317 0 0 0 0 0 1
ENSMUSG00000065943 Gm23794 0 0 0 0 0 0
ENSMUSG00000098436 Gm27490 0 0 0 0 0 0
ENSMUSG00000084598 Gm23867 0 0 0 0 0 0
ENSMUSG00000082625 Gm15204 5 1 6 15 3 4
ENSMUSG00000040855 Reps2 1763 1189 1595 1928 1528 1509
ENSMUSG00000059461 Gm7331 99 79 75 77 90 74
ENSMUSG00000082007 Gm15206 0 0 2 1 0 0
ENSMUSG00000083963 Gm15203 0 0 0 0 0 0
ENSMUSG00000089312 Gm22257 0 0 0 0 0 0
ENSMUSG00000088709 Gm25557 0 0 0 0 0 0
ENSMUSG00000082571 Gm8737 0 0 0 0 0 0
ENSMUSG00000086034 Gm15201 2 1 0 2 0 0
ENSMUSG00000080394 Gm23786 0 0 0 0 0 0
ENSMUSG00000104536 SNORA76 0 0 0 0 0 0
ENSMUSG00000031353 Rbbp7 10366 9586 9806 13747 11023 13459
ENSMUSG00000038344 Txlng 568 520 514 652 559 685
ENSMUSG00000084022 Gm16459 0 1 0 0 0 0
ENSMUSG00000082539 Gm15207 0 1 0 1 0 0
ENSMUSG00000088195 Gm23901 0 0 0 0 0 0
ENSMUSG00000031357 Syap1 1743 1607 1644 1907 1530 1910
ENSMUSG00000092752 Mir3473a 0 0 0 0 0 0
ENSMUSG00000081917 Gm15209 0 0 0 0 0 0
ENSMUSG00000031360 Ctps2 1470 1521 1761 2040 1613 1836
ENSMUSG00000040808 S100g 2597 2317 3598 1305 1488 2862
ENSMUSG00000088369 Gm23501 0 0 0 0 0 0
ENSMUSG00000064428 Gm22746 0 0 0 0 0 0
ENSMUSG00000083225 Gm15215 0 0 0 0 0 0
ENSMUSG00000082598 Gm15212 0 0 1 1 0 2
ENSMUSG00000082970 Gm15214 0 0 0 0 0 0
ENSMUSG00000089423 Gm26007 0 0 0 0 0 0
ENSMUSG00000080778 Gm7199 0 0 0 0 1 0
ENSMUSG00000031364 Grpr 1 4 8 3 2 11
ENSMUSG00000083695 Rnf138rt1 0 0 0 0 0 0
ENSMUSG00000081699 Gm15213 0 0 0 0 0 0
ENSMUSG00000031367 Ap1s2 34 35 46 24 40 47
ENSMUSG00000031370 Zrsr2 1848 1579 1498 1945 1836 2332
ENSMUSG00000031373 Car5b 16 13 12 10 14 13
ENSMUSG00000040749 Siah1b 428 317 389 570 526 676
ENSMUSG00000015401 Tmem27 11 49 34 22 8 46
ENSMUSG00000084689 n-R5s18 0 0 0 0 0 0
ENSMUSG00000015405 Ace2 3178 3106 4499 3613 1508 4208
ENSMUSG00000031377 Bmx 50 43 54 39 54 71
ENSMUSG00000089471 Gm25367 0 0 0 0 0 0
ENSMUSG00000031379 Pir 331 185 223 258 201 192
ENSMUSG00000077542 Gm22023 0 0 0 0 0 0
ENSMUSG00000031380 Figf 3 5 2 5 2 2
ENSMUSG00000031381 Piga 1420 1063 1272 1695 1450 2125
ENSMUSG00000031382 Asb11 5 10 7 5 9 6
ENSMUSG00000081931 Gm15211 0 0 0 0 0 0
ENSMUSG00000031384 Asb9 0 0 1 0 0 0
ENSMUSG00000080834 Gm15216 0 0 0 0 0 0
ENSMUSG00000061778 Mospd2 641 533 666 830 655 741
ENSMUSG00000047757 Fancb 296 228 278 429 426 480
ENSMUSG00000079600 Gm17604 0 0 0 0 0 0
ENSMUSG00000018589 Glra2 0 0 0 0 0 0
ENSMUSG00000082134 Gm15236 5 6 6 9 7 8
ENSMUSG00000064497 Gm22062 0 0 0 0 0 0
ENSMUSG00000081012 Gm15224 0 0 0 0 0 0
ENSMUSG00000083466 Gm15225 0 0 0 0 0 0
ENSMUSG00000040621 Gemin8 150 138 138 182 181 207
ENSMUSG00000084080 Gm15227 0 0 0 0 0 0
ENSMUSG00000031342 Gpm6b 9 8 15 10 5 11
ENSMUSG00000040586 Ofd1 717 883 876 1082 731 707
ENSMUSG00000079317 Trappc2 16 25 25 52 33 44
ENSMUSG00000079316 Rab9 981 876 971 1266 966 1177
ENSMUSG00000085880 Gm15229 2 0 0 0 1 0
ENSMUSG00000081875 Gm15223 1 0 0 0 3 0
ENSMUSG00000051224 Tceanc 204 249 245 322 168 196
ENSMUSG00000000402 Egfl6 4 9 18 5 1 20
ENSMUSG00000087677 Gm15226 11 7 13 9 19 32
ENSMUSG00000086860 Gm1720 0 0 0 0 0 0
ENSMUSG00000067147 Rpl7a-ps11 0 0 0 0 0 0
ENSMUSG00000084920 Gm15230 0 0 0 1 0 0
ENSMUSG00000082019 Gm15231 0 0 0 0 0 0
ENSMUSG00000104948 AL671888.1 0 0 0 0 0 0
ENSMUSG00000076371 Gm22368 0 0 0 0 0 0
ENSMUSG00000082360 Gm8814 0 0 0 0 0 1
ENSMUSG00000086008 Gm8817 0 0 0 0 0 0
ENSMUSG00000084806 Gm15232 0 0 0 1 0 0
ENSMUSG00000087340 Gm15228 0 0 0 1 0 2
ENSMUSG00000049775 Tmsb4x 30266 26060 27128 30521 27878 32412
ENSMUSG00000040522 Tlr8 0 0 2 0 1 2
ENSMUSG00000044583 Tlr7 2 2 1 1 0 2
ENSMUSG00000025742 Prps2 3945 3911 4539 5512 3986 5364
ENSMUSG00000086258 Gm15239 0 0 0 0 0 0
ENSMUSG00000088451 Gm26368 0 0 0 0 1 0
ENSMUSG00000081216 Gm6744 0 0 0 0 0 0
ENSMUSG00000049176 Frmpd4 0 3 0 1 3 0
ENSMUSG00000084378 Gm15238 0 0 0 0 0 0
ENSMUSG00000089132 Gm24772 0 0 0 0 0 0
ENSMUSG00000082915 Gm15240 0 0 0 0 0 0
ENSMUSG00000084180 Gm15237 0 0 0 0 0 0
ENSMUSG00000083611 Gm8832 2 3 7 5 0 4
ENSMUSG00000084014 Gm7209 0 0 0 0 0 0
ENSMUSG00000089434 Gm23197 0 0 0 0 0 0
ENSMUSG00000031358 Msl3 2202 2118 2488 3055 2523 3175
ENSMUSG00000081500 Gm15233 0 0 0 0 0 0
ENSMUSG00000031355 Arhgap6 32 55 60 37 44 47
ENSMUSG00000087201 Gm15261 0 0 1 3 0 0
ENSMUSG00000031354 Amelx 0 0 0 0 0 0
ENSMUSG00000031352 Hccs 1402 1116 1304 1733 1453 1976
ENSMUSG00000099179 Gm27980 0 0 0 0 0 0
ENSMUSG00000087159 Gm15246 9 15 17 13 8 13
ENSMUSG00000081137 BC022960 57 38 49 83 38 38
ENSMUSG00000087587 Gm15245 0 0 0 0 0 0
ENSMUSG00000035299 Mid1 404 263 277 466 349 494
ENSMUSG00000065716 Gm25651 0 0 0 0 0 0
ENSMUSG00000055357 4933400A11Rik 0 0 0 0 0 0
ENSMUSG00000072844 G530011O06Rik 11 1 1 3 2 7
ENSMUSG00000087263 Gm15726 0 0 0 1 1 3
ENSMUSG00000086695 Gm15247 1 1 0 3 1 2
ENSMUSG00000095562 Gm21887 140 41 60 256 37 356
ENSMUSG00000093806 Asmt 1 1 3 1 1 6
ENSMUSG00000096661 Gm15069 0 0 0 0 0 0
ENSMUSG00000094276 Gm15068 0 0 0 0 0 0
ENSMUSG00000101796 Gm29277 0 0 0 0 0 0
ENSMUSG00000101492 Gm29089 0 0 0 0 0 0
ENSMUSG00000100968 Gm2098 0 0 0 0 0 0
ENSMUSG00000053211 Zfy1 0 0 0 0 0 0
ENSMUSG00000069053 Uba1y 10 1 0 1 0 1
ENSMUSG00000101036 Gm28588 0 0 1 6 1 0
ENSMUSG00000101107 Gm28587 0 0 0 0 0 0
ENSMUSG00000101666 Rhoay-ps3 0 0 0 1 0 0
